trip_id,start_node,start_state,start_district,destination_node,destination_state,destination_district,trip_type,cargo_type,vehicle_type,departure_time
T02513,N0095,Sikkim,Gyalshing,N0070,Mizoram,Hnahthial,Inter-state,Essential Goods,Heavy Truck,2026-05-10T21:15:00Z
T02514,N0051,Meghalaya,East Garo Hills,N0037,Manipur,Tamenglong,Inter-state,Food Supplies,Heavy Truck,2026-06-17T05:00:00Z
T02515,N0045,Manipur,Senapati,N0061,Mizoram,Saitual,Inter-state,Food Supplies,Truck,2026-04-25T09:15:00Z
T02516,N0058,Meghalaya,East Khasi Hills,N0061,Mizoram,Saitual,Inter-state,Construction Material,Heavy Truck,2026-05-09T07:00:00Z
T02517,N0068,Mizoram,Aizawl,N0045,Manipur,Senapati,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-03-16T01:00:00Z
T02518,N0111,Tripura,Dhalai,N0015,Arunachal Pradesh,Tirap,Inter-state,Food Supplies,Heavy Truck,2026-04-27T01:15:00Z
T02519,N0057,Meghalaya,South West Khasi Hills,N0092,Sikkim,Namchi,Inter-state,Agricultural Produce,Truck,2026-05-23T22:00:00Z
T02520,N0098,Sikkim,Namchi,N0063,Mizoram,Serchhip,Inter-state,Food Supplies,Heavy Truck,2026-09-12T23:30:00Z
T02521,N0028,Assam,Lakhimpur,N0087,Nagaland,Kohima,Inter-state,Essential Goods,Medium Goods Vehicle,2026-06-10T00:30:00Z
T02522,N0111,Tripura,Dhalai,N0056,Meghalaya,East Garo Hills,Inter-state,Essential Goods,Truck,2026-01-04T05:30:00Z
T02523,N0113,Tripura,Unakoti,N0043,Manipur,Noney,Inter-state,Essential Goods,Medium Goods Vehicle,2026-11-16T01:30:00Z
T02524,N0024,Assam,Nagaon,N0026,Assam,Kamrup,Within-state,Food Supplies,Heavy Truck,2026-09-02T15:45:00Z
T02525,N0042,Manipur,Jiribam,N0016,Assam,Darrang,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-06-07T00:30:00Z
T02526,N0060,Meghalaya,East Garo Hills,N0036,Manipur,Ukhrul,Inter-state,Food Supplies,Heavy Truck,2026-06-03T13:00:00Z
T02527,N0014,Arunachal Pradesh,Longding,N0047,Meghalaya,Eastern West Khasi Hills,Inter-state,Food Supplies,Heavy Truck,2026-11-08T07:00:00Z
T02528,N0112,Tripura,Unakoti,N0005,Arunachal Pradesh,Upper Subansiri,Inter-state,Construction Material,Truck,2026-05-28T18:45:00Z
T02529,N0057,Meghalaya,South West Khasi Hills,N0069,Mizoram,Mamit,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-05-14T02:45:00Z
T02530,N0109,Tripura,South Tripura,N0007,Arunachal Pradesh,West Kameng,Inter-state,Food Supplies,Medium Goods Vehicle,2026-04-20T12:15:00Z
T02531,N0031,Manipur,Noney,N0004,Arunachal Pradesh,Upper Subansiri,Inter-state,Food Supplies,Medium Goods Vehicle,2026-04-22T13:15:00Z
T02532,N0112,Tripura,Unakoti,N0114,Tripura,Sepahijala,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-12-22T01:15:00Z
T02533,N0070,Mizoram,Hnahthial,N0019,Assam,Dhemaji,Inter-state,Essential Goods,Medium Goods Vehicle,2026-02-01T07:00:00Z
T02534,N0075,Mizoram,Serchhip,N0099,Sikkim,Mangan,Inter-state,Construction Material,Medium Goods Vehicle,2026-01-04T10:15:00Z
T02535,N0016,Assam,Darrang,N0033,Manipur,Jiribam,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-05-04T05:30:00Z
T02536,N0084,Nagaland,Chumoukedima,N0076,Nagaland,Kohima,Within-state,Essential Goods,Truck,2026-02-01T03:30:00Z
T02537,N0074,Mizoram,Lunglei,N0035,Manipur,Ukhrul,Inter-state,Agricultural Produce,Truck,2026-03-21T10:45:00Z
T02538,N0009,Arunachal Pradesh,Namsai,N0060,Meghalaya,East Garo Hills,Inter-state,Agricultural Produce,Heavy Truck,2026-10-02T07:30:00Z
T02539,N0058,Meghalaya,East Khasi Hills,N0001,Arunachal Pradesh,Tawang,Inter-state,Construction Material,Medium Goods Vehicle,2026-01-17T08:45:00Z
T02540,N0020,Assam,Dhubri,N0065,Mizoram,Saitual,Inter-state,Medicine,Truck,2026-03-20T17:30:00Z
T02541,N0087,Nagaland,Kohima,N0055,Meghalaya,West Jaintia Hills,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-10-05T01:45:00Z
T02542,N0113,Tripura,Unakoti,N0091,Sikkim,Gangtok,Inter-state,Construction Material,Truck,2026-05-11T23:30:00Z
T02543,N0106,Tripura,West Tripura,N0055,Meghalaya,West Jaintia Hills,Inter-state,Food Supplies,Truck,2026-08-16T06:00:00Z
T02544,N0112,Tripura,Unakoti,N0028,Assam,Lakhimpur,Inter-state,Construction Material,Truck,2026-12-05T22:00:00Z
T02545,N0058,Meghalaya,East Khasi Hills,N0087,Nagaland,Kohima,Inter-state,Medicine,Medium Goods Vehicle,2026-03-09T05:45:00Z
T02546,N0119,Tripura,West Tripura,N0105,Sikkim,Mangan,Inter-state,Construction Material,Truck,2026-05-02T04:45:00Z
T02547,N0009,Arunachal Pradesh,Namsai,N0039,Manipur,Thoubal,Inter-state,Agricultural Produce,Truck,2026-11-15T08:30:00Z
T02548,N0027,Assam,Tinsukia,N0010,Arunachal Pradesh,East Kameng,Inter-state,Agricultural Produce,Heavy Truck,2026-10-28T17:00:00Z
T02549,N0006,Arunachal Pradesh,East Kameng,N0093,Sikkim,Gangtok,Inter-state,Food Supplies,Medium Goods Vehicle,2026-04-03T06:00:00Z
T02550,N0044,Manipur,Ukhrul,N0057,Meghalaya,South West Khasi Hills,Inter-state,Medicine,Heavy Truck,2026-03-06T15:30:00Z
T02551,N0119,Tripura,West Tripura,N0068,Mizoram,Aizawl,Inter-state,Construction Material,Medium Goods Vehicle,2026-05-04T23:00:00Z
T02552,N0107,Tripura,West Tripura,N0017,Assam,Dhubri,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-06-12T23:45:00Z
T02553,N0066,Mizoram,Aizawl,N0023,Assam,Kamrup Metropolitan,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-01-10T13:30:00Z
T02554,N0057,Meghalaya,South West Khasi Hills,N0010,Arunachal Pradesh,East Kameng,Inter-state,Construction Material,Truck,2026-10-11T00:00:00Z
T02555,N0088,Nagaland,Longleng,N0014,Arunachal Pradesh,Longding,Inter-state,Medicine,Heavy Truck,2026-06-15T15:15:00Z
T02556,N0091,Sikkim,Gangtok,N0085,Nagaland,Phek,Inter-state,Agricultural Produce,Heavy Truck,2026-01-27T22:45:00Z
T02557,N0034,Manipur,Ukhrul,N0091,Sikkim,Gangtok,Inter-state,Essential Goods,Medium Goods Vehicle,2026-05-03T22:30:00Z
T02558,N0073,Mizoram,Champhai,N0023,Assam,Kamrup Metropolitan,Inter-state,Medicine,Medium Goods Vehicle,2026-06-10T12:00:00Z
T02559,N0101,Sikkim,Namchi,N0087,Nagaland,Kohima,Inter-state,Essential Goods,Heavy Truck,2026-06-25T18:30:00Z
T02560,N0075,Mizoram,Serchhip,N0041,Manipur,Imphal East,Inter-state,Essential Goods,Heavy Truck,2026-11-19T16:30:00Z
T02561,N0118,Tripura,Dhalai,N0101,Sikkim,Namchi,Inter-state,Food Supplies,Medium Goods Vehicle,2026-12-06T13:45:00Z
T02562,N0119,Tripura,West Tripura,N0115,Tripura,West Tripura,Within-state,Essential Goods,Medium Goods Vehicle,2026-01-26T10:15:00Z
T02563,N0022,Assam,Barpeta,N0100,Sikkim,Gyalshing,Inter-state,Medicine,Medium Goods Vehicle,2026-01-02T21:00:00Z
T02564,N0013,Arunachal Pradesh,Upper Subansiri,N0010,Arunachal Pradesh,East Kameng,Within-state,Agricultural Produce,Heavy Truck,2026-06-23T01:30:00Z
T02565,N0013,Arunachal Pradesh,Upper Subansiri,N0070,Mizoram,Hnahthial,Inter-state,Essential Goods,Medium Goods Vehicle,2026-08-24T01:15:00Z
T02566,N0055,Meghalaya,West Jaintia Hills,N0112,Tripura,Unakoti,Inter-state,Agricultural Produce,Truck,2026-09-27T09:00:00Z
T02567,N0073,Mizoram,Champhai,N0003,Arunachal Pradesh,Tawang,Inter-state,Medicine,Medium Goods Vehicle,2026-12-14T02:00:00Z
T02568,N0004,Arunachal Pradesh,Upper Subansiri,N0069,Mizoram,Mamit,Inter-state,Construction Material,Medium Goods Vehicle,2026-03-22T07:45:00Z
T02569,N0031,Manipur,Noney,N0078,Nagaland,Niuland,Inter-state,Medicine,Heavy Truck,2026-01-12T11:15:00Z
T02570,N0011,Arunachal Pradesh,Namsai,N0018,Assam,Darrang,Inter-state,Essential Goods,Truck,2026-01-23T11:45:00Z
T02571,N0113,Tripura,Unakoti,N0054,Meghalaya,Ri-Bhoi,Inter-state,Construction Material,Heavy Truck,2026-09-14T22:15:00Z
T02572,N0045,Manipur,Senapati,N0029,Assam,Barpeta,Inter-state,Food Supplies,Truck,2026-10-03T00:00:00Z
T02573,N0059,Meghalaya,West Khasi Hills,N0023,Assam,Kamrup Metropolitan,Inter-state,Agricultural Produce,Truck,2026-02-03T16:30:00Z
T02574,N0021,Assam,Golaghat,N0072,Mizoram,Mamit,Inter-state,Construction Material,Medium Goods Vehicle,2026-06-03T05:45:00Z
T02575,N0041,Manipur,Imphal East,N0119,Tripura,West Tripura,Inter-state,Essential Goods,Heavy Truck,2026-08-17T18:45:00Z
T02576,N0042,Manipur,Jiribam,N0083,Nagaland,Dimapur,Inter-state,Food Supplies,Truck,2026-02-05T15:00:00Z
T02577,N0037,Manipur,Tamenglong,N0107,Tripura,West Tripura,Inter-state,Agricultural Produce,Heavy Truck,2026-11-21T10:15:00Z
T02578,N0034,Manipur,Ukhrul,N0076,Nagaland,Kohima,Inter-state,Construction Material,Heavy Truck,2026-03-05T12:45:00Z
T02579,N0013,Arunachal Pradesh,Upper Subansiri,N0007,Arunachal Pradesh,West Kameng,Within-state,Medicine,Heavy Truck,2026-02-05T19:15:00Z
T02580,N0015,Arunachal Pradesh,Tirap,N0049,Meghalaya,North Garo Hills,Inter-state,Agricultural Produce,Truck,2026-04-19T18:30:00Z
T02581,N0095,Sikkim,Gyalshing,N0116,Tripura,Sepahijala,Inter-state,Food Supplies,Medium Goods Vehicle,2026-03-10T21:15:00Z
T02582,N0033,Manipur,Jiribam,N0003,Arunachal Pradesh,Tawang,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-03-18T06:00:00Z
T02583,N0004,Arunachal Pradesh,Upper Subansiri,N0085,Nagaland,Phek,Inter-state,Agricultural Produce,Heavy Truck,2026-07-09T08:15:00Z
T02584,N0021,Assam,Golaghat,N0024,Assam,Nagaon,Within-state,Food Supplies,Heavy Truck,2026-06-03T16:00:00Z
T02585,N0102,Sikkim,Gyalshing,N0061,Mizoram,Saitual,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-02-04T20:45:00Z
T02586,N0098,Sikkim,Namchi,N0080,Nagaland,Longleng,Inter-state,Medicine,Heavy Truck,2026-01-15T08:30:00Z
T02587,N0005,Arunachal Pradesh,Upper Subansiri,N0045,Manipur,Senapati,Inter-state,Agricultural Produce,Truck,2026-09-09T01:45:00Z
T02588,N0040,Manipur,Noney,N0088,Nagaland,Longleng,Inter-state,Food Supplies,Medium Goods Vehicle,2026-09-21T12:30:00Z
T02589,N0024,Assam,Nagaon,N0028,Assam,Lakhimpur,Within-state,Food Supplies,Truck,2026-07-03T04:30:00Z
T02590,N0070,Mizoram,Hnahthial,N0009,Arunachal Pradesh,Namsai,Inter-state,Construction Material,Truck,2026-05-09T19:45:00Z
T02591,N0035,Manipur,Ukhrul,N0055,Meghalaya,West Jaintia Hills,Inter-state,Medicine,Medium Goods Vehicle,2026-11-02T03:45:00Z
T02592,N0107,Tripura,West Tripura,N0076,Nagaland,Kohima,Inter-state,Food Supplies,Heavy Truck,2026-06-24T20:00:00Z
T02593,N0084,Nagaland,Chumoukedima,N0036,Manipur,Ukhrul,Inter-state,Food Supplies,Medium Goods Vehicle,2026-03-16T16:00:00Z
T02594,N0098,Sikkim,Namchi,N0035,Manipur,Ukhrul,Inter-state,Construction Material,Truck,2026-12-28T19:45:00Z
T02595,N0079,Nagaland,Peren,N0094,Sikkim,Gangtok,Inter-state,Food Supplies,Heavy Truck,2026-09-01T10:45:00Z
T02596,N0059,Meghalaya,West Khasi Hills,N0051,Meghalaya,East Garo Hills,Within-state,Essential Goods,Truck,2026-09-19T13:45:00Z
T02597,N0032,Manipur,Ukhrul,N0027,Assam,Tinsukia,Inter-state,Food Supplies,Heavy Truck,2026-05-23T16:00:00Z
T02598,N0079,Nagaland,Peren,N0048,Meghalaya,West Garo Hills,Inter-state,Food Supplies,Truck,2026-09-07T03:45:00Z
T02599,N0039,Manipur,Thoubal,N0042,Manipur,Jiribam,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-08-08T15:45:00Z
T02600,N0089,Nagaland,Longleng,N0080,Nagaland,Longleng,Within-state,Agricultural Produce,Truck,2026-03-21T22:45:00Z
T02601,N0037,Manipur,Tamenglong,N0050,Meghalaya,East Khasi Hills,Inter-state,Medicine,Heavy Truck,2026-09-02T21:00:00Z
T02602,N0023,Assam,Kamrup Metropolitan,N0081,Nagaland,Chumoukedima,Inter-state,Construction Material,Heavy Truck,2026-12-25T07:15:00Z
T02603,N0082,Nagaland,Mon,N0002,Arunachal Pradesh,Lower Subansiri,Inter-state,Medicine,Heavy Truck,2026-10-28T23:45:00Z
T02604,N0090,Nagaland,Chumoukedima,N0048,Meghalaya,West Garo Hills,Inter-state,Essential Goods,Medium Goods Vehicle,2026-12-02T13:15:00Z
T02605,N0053,Meghalaya,South West Khasi Hills,N0049,Meghalaya,North Garo Hills,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-07-10T17:15:00Z
T02606,N0058,Meghalaya,East Khasi Hills,N0010,Arunachal Pradesh,East Kameng,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-07-22T06:45:00Z
T02607,N0007,Arunachal Pradesh,West Kameng,N0105,Sikkim,Mangan,Inter-state,Agricultural Produce,Heavy Truck,2026-11-04T00:30:00Z
T02608,N0090,Nagaland,Chumoukedima,N0009,Arunachal Pradesh,Namsai,Inter-state,Construction Material,Heavy Truck,2026-07-18T19:15:00Z
T02609,N0007,Arunachal Pradesh,West Kameng,N0054,Meghalaya,Ri-Bhoi,Inter-state,Food Supplies,Heavy Truck,2026-02-12T19:15:00Z
T02610,N0054,Meghalaya,Ri-Bhoi,N0097,Sikkim,Mangan,Inter-state,Medicine,Truck,2026-02-28T20:30:00Z
T02611,N0033,Manipur,Jiribam,N0111,Tripura,Dhalai,Inter-state,Food Supplies,Truck,2026-12-06T04:15:00Z
T02612,N0090,Nagaland,Chumoukedima,N0034,Manipur,Ukhrul,Inter-state,Construction Material,Medium Goods Vehicle,2026-04-13T16:15:00Z
T02613,N0028,Assam,Lakhimpur,N0062,Mizoram,Hnahthial,Inter-state,Essential Goods,Heavy Truck,2026-11-01T09:30:00Z
T02614,N0012,Arunachal Pradesh,West Siang,N0021,Assam,Golaghat,Inter-state,Food Supplies,Medium Goods Vehicle,2026-01-12T06:00:00Z
T02615,N0042,Manipur,Jiribam,N0015,Arunachal Pradesh,Tirap,Inter-state,Medicine,Heavy Truck,2026-11-01T00:45:00Z
T02616,N0068,Mizoram,Aizawl,N0106,Tripura,West Tripura,Inter-state,Essential Goods,Heavy Truck,2026-10-23T00:15:00Z
T02617,N0011,Arunachal Pradesh,Namsai,N0034,Manipur,Ukhrul,Inter-state,Essential Goods,Medium Goods Vehicle,2026-01-16T23:30:00Z
T02618,N0073,Mizoram,Champhai,N0021,Assam,Golaghat,Inter-state,Medicine,Medium Goods Vehicle,2026-02-18T02:45:00Z
T02619,N0074,Mizoram,Lunglei,N0053,Meghalaya,South West Khasi Hills,Inter-state,Essential Goods,Truck,2026-07-10T16:00:00Z
T02620,N0107,Tripura,West Tripura,N0026,Assam,Kamrup,Inter-state,Medicine,Truck,2026-01-09T21:45:00Z
T02621,N0021,Assam,Golaghat,N0007,Arunachal Pradesh,West Kameng,Inter-state,Medicine,Heavy Truck,2026-11-14T04:45:00Z
T02622,N0034,Manipur,Ukhrul,N0041,Manipur,Imphal East,Within-state,Medicine,Medium Goods Vehicle,2026-08-20T23:30:00Z
T02623,N0094,Sikkim,Gangtok,N0062,Mizoram,Hnahthial,Inter-state,Food Supplies,Heavy Truck,2026-12-27T11:45:00Z
T02624,N0054,Meghalaya,Ri-Bhoi,N0084,Nagaland,Chumoukedima,Inter-state,Essential Goods,Heavy Truck,2026-07-13T18:30:00Z
T02625,N0106,Tripura,West Tripura,N0029,Assam,Barpeta,Inter-state,Agricultural Produce,Truck,2026-06-12T03:30:00Z
T02626,N0040,Manipur,Noney,N0071,Mizoram,Champhai,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-12-21T09:00:00Z
T02627,N0118,Tripura,Dhalai,N0019,Assam,Dhemaji,Inter-state,Food Supplies,Medium Goods Vehicle,2026-12-07T06:30:00Z
T02628,N0068,Mizoram,Aizawl,N0105,Sikkim,Mangan,Inter-state,Medicine,Truck,2026-01-24T03:30:00Z
T02629,N0088,Nagaland,Longleng,N0081,Nagaland,Chumoukedima,Within-state,Medicine,Medium Goods Vehicle,2026-08-12T23:30:00Z
T02630,N0002,Arunachal Pradesh,Lower Subansiri,N0005,Arunachal Pradesh,Upper Subansiri,Within-state,Construction Material,Truck,2026-10-17T20:15:00Z
T02631,N0054,Meghalaya,Ri-Bhoi,N0001,Arunachal Pradesh,Tawang,Inter-state,Construction Material,Heavy Truck,2026-08-01T06:15:00Z
T02632,N0110,Tripura,Dhalai,N0054,Meghalaya,Ri-Bhoi,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-01-16T22:30:00Z
T02633,N0023,Assam,Kamrup Metropolitan,N0081,Nagaland,Chumoukedima,Inter-state,Essential Goods,Truck,2026-12-15T19:15:00Z
T02634,N0114,Tripura,Sepahijala,N0028,Assam,Lakhimpur,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-03-20T20:30:00Z
T02635,N0013,Arunachal Pradesh,Upper Subansiri,N0060,Meghalaya,East Garo Hills,Inter-state,Food Supplies,Truck,2026-12-26T07:30:00Z
T02636,N0021,Assam,Golaghat,N0096,Sikkim,Pakyong,Inter-state,Agricultural Produce,Heavy Truck,2026-12-24T14:30:00Z
T02637,N0039,Manipur,Thoubal,N0111,Tripura,Dhalai,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-03-21T08:15:00Z
T02638,N0105,Sikkim,Mangan,N0087,Nagaland,Kohima,Inter-state,Construction Material,Medium Goods Vehicle,2026-12-25T10:15:00Z
T02639,N0119,Tripura,West Tripura,N0113,Tripura,Unakoti,Within-state,Construction Material,Heavy Truck,2026-03-26T10:30:00Z
T02640,N0083,Nagaland,Dimapur,N0038,Manipur,Ukhrul,Inter-state,Construction Material,Medium Goods Vehicle,2026-03-26T03:45:00Z
T02641,N0101,Sikkim,Namchi,N0021,Assam,Golaghat,Inter-state,Medicine,Heavy Truck,2026-09-01T04:00:00Z
T02642,N0051,Meghalaya,East Garo Hills,N0013,Arunachal Pradesh,Upper Subansiri,Inter-state,Essential Goods,Truck,2026-10-24T02:00:00Z
T02643,N0053,Meghalaya,South West Khasi Hills,N0097,Sikkim,Mangan,Inter-state,Essential Goods,Heavy Truck,2026-01-07T02:45:00Z
T02644,N0036,Manipur,Ukhrul,N0045,Manipur,Senapati,Within-state,Essential Goods,Truck,2026-05-04T02:45:00Z
T02645,N0107,Tripura,West Tripura,N0034,Manipur,Ukhrul,Inter-state,Essential Goods,Truck,2026-09-12T23:45:00Z
T02646,N0119,Tripura,West Tripura,N0029,Assam,Barpeta,Inter-state,Food Supplies,Medium Goods Vehicle,2026-06-11T13:30:00Z
T02647,N0081,Nagaland,Chumoukedima,N0091,Sikkim,Gangtok,Inter-state,Medicine,Truck,2026-10-04T08:15:00Z
T02648,N0098,Sikkim,Namchi,N0108,Tripura,Unakoti,Inter-state,Agricultural Produce,Truck,2026-01-06T09:45:00Z
T02649,N0069,Mizoram,Mamit,N0088,Nagaland,Longleng,Inter-state,Medicine,Medium Goods Vehicle,2026-02-05T06:30:00Z
T02650,N0061,Mizoram,Saitual,N0006,Arunachal Pradesh,East Kameng,Inter-state,Medicine,Heavy Truck,2026-06-14T12:00:00Z
T02651,N0002,Arunachal Pradesh,Lower Subansiri,N0079,Nagaland,Peren,Inter-state,Medicine,Truck,2026-05-04T14:45:00Z
T02652,N0012,Arunachal Pradesh,West Siang,N0061,Mizoram,Saitual,Inter-state,Agricultural Produce,Heavy Truck,2026-02-17T03:00:00Z
T02653,N0104,Sikkim,Mangan,N0020,Assam,Dhubri,Inter-state,Construction Material,Heavy Truck,2026-05-22T04:45:00Z
T02654,N0036,Manipur,Ukhrul,N0055,Meghalaya,West Jaintia Hills,Inter-state,Construction Material,Truck,2026-01-17T21:15:00Z
T02655,N0080,Nagaland,Longleng,N0097,Sikkim,Mangan,Inter-state,Medicine,Medium Goods Vehicle,2026-05-13T08:15:00Z
T02656,N0008,Arunachal Pradesh,Tawang,N0025,Assam,Tinsukia,Inter-state,Food Supplies,Heavy Truck,2026-07-21T14:15:00Z
T02657,N0102,Sikkim,Gyalshing,N0010,Arunachal Pradesh,East Kameng,Inter-state,Medicine,Medium Goods Vehicle,2026-12-08T12:45:00Z
T02658,N0094,Sikkim,Gangtok,N0048,Meghalaya,West Garo Hills,Inter-state,Medicine,Medium Goods Vehicle,2026-03-10T17:00:00Z
T02659,N0106,Tripura,West Tripura,N0022,Assam,Barpeta,Inter-state,Construction Material,Heavy Truck,2026-07-06T20:30:00Z
T02660,N0068,Mizoram,Aizawl,N0093,Sikkim,Gangtok,Inter-state,Medicine,Heavy Truck,2026-04-28T06:00:00Z
T02661,N0097,Sikkim,Mangan,N0009,Arunachal Pradesh,Namsai,Inter-state,Essential Goods,Truck,2026-09-21T22:45:00Z
T02662,N0057,Meghalaya,South West Khasi Hills,N0120,Tripura,Sepahijala,Inter-state,Food Supplies,Truck,2026-12-14T00:45:00Z
T02663,N0016,Assam,Darrang,N0038,Manipur,Ukhrul,Inter-state,Food Supplies,Medium Goods Vehicle,2026-02-16T12:45:00Z
T02664,N0033,Manipur,Jiribam,N0016,Assam,Darrang,Inter-state,Construction Material,Medium Goods Vehicle,2026-02-14T13:45:00Z
T02665,N0085,Nagaland,Phek,N0005,Arunachal Pradesh,Upper Subansiri,Inter-state,Medicine,Medium Goods Vehicle,2026-02-08T09:15:00Z
T02666,N0047,Meghalaya,Eastern West Khasi Hills,N0069,Mizoram,Mamit,Inter-state,Essential Goods,Medium Goods Vehicle,2026-05-22T01:15:00Z
T02667,N0075,Mizoram,Serchhip,N0112,Tripura,Unakoti,Inter-state,Medicine,Truck,2026-06-27T15:30:00Z
T02668,N0016,Assam,Darrang,N0110,Tripura,Dhalai,Inter-state,Construction Material,Truck,2026-06-22T05:15:00Z
T02669,N0094,Sikkim,Gangtok,N0108,Tripura,Unakoti,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-02-17T09:00:00Z
T02670,N0021,Assam,Golaghat,N0105,Sikkim,Mangan,Inter-state,Food Supplies,Heavy Truck,2026-05-01T04:15:00Z
T02671,N0078,Nagaland,Niuland,N0031,Manipur,Noney,Inter-state,Medicine,Medium Goods Vehicle,2026-06-10T01:45:00Z
T02672,N0018,Assam,Darrang,N0021,Assam,Golaghat,Within-state,Medicine,Heavy Truck,2026-07-18T02:45:00Z
T02673,N0104,Sikkim,Mangan,N0004,Arunachal Pradesh,Upper Subansiri,Inter-state,Medicine,Truck,2026-08-28T02:00:00Z
T02674,N0114,Tripura,Sepahijala,N0048,Meghalaya,West Garo Hills,Inter-state,Medicine,Heavy Truck,2026-01-20T22:45:00Z
T02675,N0004,Arunachal Pradesh,Upper Subansiri,N0102,Sikkim,Gyalshing,Inter-state,Construction Material,Heavy Truck,2026-10-03T19:45:00Z
T02676,N0069,Mizoram,Mamit,N0087,Nagaland,Kohima,Inter-state,Food Supplies,Heavy Truck,2026-01-06T03:00:00Z
T02677,N0055,Meghalaya,West Jaintia Hills,N0044,Manipur,Ukhrul,Inter-state,Agricultural Produce,Truck,2026-03-22T07:30:00Z
T02678,N0073,Mizoram,Champhai,N0054,Meghalaya,Ri-Bhoi,Inter-state,Medicine,Heavy Truck,2026-01-08T09:30:00Z
T02679,N0082,Nagaland,Mon,N0093,Sikkim,Gangtok,Inter-state,Agricultural Produce,Medium Goods Vehicle,2026-12-03T03:30:00Z
T02680,N0113,Tripura,Unakoti,N0050,Meghalaya,East Khasi Hills,Inter-state,Construction Material,Truck,2026-01-23T14:30:00Z
T02681,N0052,Meghalaya,East Garo Hills,N0071,Mizoram,Champhai,Inter-state,Construction Material,Medium Goods Vehicle,2026-08-01T18:45:00Z
T02682,N0011,Arunachal Pradesh,Namsai,N0047,Meghalaya,Eastern West Khasi Hills,Inter-state,Agricultural Produce,Truck,2026-09-24T21:30:00Z
T02683,N0040,Manipur,Noney,N0116,Tripura,Sepahijala,Inter-state,Medicine,Heavy Truck,2026-10-19T11:15:00Z
T02684,N0090,Nagaland,Chumoukedima,N0030,Assam,Dibrugarh,Inter-state,Medicine,Heavy Truck,2026-07-10T17:15:00Z
T02685,N0067,Mizoram,Hnahthial,N0110,Tripura,Dhalai,Inter-state,Medicine,Medium Goods Vehicle,2026-11-23T01:15:00Z
T02686,N0074,Mizoram,Lunglei,N0061,Mizoram,Saitual,Within-state,Agricultural Produce,Medium Goods Vehicle,2026-06-23T04:00:00Z
T02687,N0004,Arunachal Pradesh,Upper Subansiri,N0098,Sikkim,Namchi,Inter-state,Medicine,Heavy Truck,2026-09-05T05:00:00Z
T02688,N0073,Mizoram,Champhai,N0005,Arunachal Pradesh,Upper Subansiri,Inter-state,Construction Material,Medium Goods Vehicle,2026-10-07T08:45:00Z
T02689,N0009,Arunachal Pradesh,Namsai,N0031,Manipur,Noney,Inter-state,Food Supplies,Medium Goods Vehicle,2026-03-02T10:00:00Z
T02690,N0027,Assam,Tinsukia,N0033,Manipur,Jiribam,Inter-state,Food Supplies,Truck,2026-07-20T01:00:00Z
T02691,N0085,Nagaland,Phek,N0115,Tripura,West Tripura,Inter-state,Construction Material,Medium Goods Vehicle,2026-11-14T18:00:00Z
T02692,N0071,Mizoram,Champhai,N0056,Meghalaya,East Garo Hills,Inter-state,Medicine,Heavy Truck,2026-08-10T09:00:00Z
T02693,N0010,Arunachal Pradesh,East Kameng,N0090,Nagaland,Chumoukedima,Inter-state,Agricultural Produce,Truck,2026-08-25T21:00:00Z
T02694,N0004,Arunachal Pradesh,Upper Subansiri,N0039,Manipur,Thoubal,Inter-state,Agricultural Produce,Heavy Truck,2026-03-28T01:45:00Z
